uk,geo_name,geo_network,province_tr,district_tr,erdogan,kilicdaroglu
relation_9670364,Danamandıra Mahallesi,,İstanbul,Silivri,318,527
relation_9670918,Sayalar Mahallesi,,İstanbul,Silivri,138,587
relation_9675979,Mimar Sinan Mahallesi,,İstanbul,Eyüpsultan,1486,2547
relation_9677347,Mithatpaşa Mahallesi,,İstanbul,Eyüpsultan,1847,3264
relation_9677558,Göktürk Merkez Mahallesi,,İstanbul,Eyüpsultan,6670,18241
relation_9677564,Pirinççi Mahallesi,,İstanbul,Eyüpsultan,1824,464
relation_9677566,Işıklar Mahallesi,,İstanbul,Eyüpsultan,264,123
relation_9677569,İhsaniye Mahallesi,,İstanbul,Eyüpsultan,92,62
relation_9677573,Odayeri Mahallesi,,İstanbul,Eyüpsultan,83,114
relation_9677586,Çiftalan Mahallesi,,İstanbul,Eyüpsultan,88,43
relation_9677587,Ağaçlı Mahallesi,,İstanbul,Eyüpsultan,182,185
relation_9677588,Akpınar Mahallesi,,İstanbul,Eyüpsultan,366,394
relation_9679437,Değirmenköy Fevzipaşa Mahallesi,,İstanbul,Silivri,976,1358
relation_9679470,Çatalmeşe Mahallesi,,İstanbul,Çekmeköy,5272,3568
relation_9679498,Reşadiye Mahallesi,,İstanbul,Çekmeköy,967,737
relation_9679518,Nişantepe Mahallesi,,İstanbul,Çekmeköy,2722,2880
relation_9679582,Hüseyinli Mahallesi,,İstanbul,Çekmeköy,411,193
relation_9679639,Sırapınar Mahallesi,,İstanbul,Çekmeköy,353,470
relation_9679693,Koçullu Mahallesi,,İstanbul,Çekmeköy,741,197
relation_9679694,Ömerli Mahallesi,,İstanbul,Çekmeköy,1288,2277
relation_9680133,Balaban Mahallesi,,İstanbul,Arnavutköy,120,234
relation_9680169,Terkos Mahallesi,,İstanbul,Arnavutköy,272,372
relation_9680170,Karaburun Mahallesi,,İstanbul,Arnavutköy,758,549
relation_9680204,Arnavutköy Merkez Mahallesi,,İstanbul,Arnavutköy,8660,4684
relation_9680382,Mustafa Kemal Paşa Mahallesi,,İstanbul,Arnavutköy,6285,3007
relation_9680508,Boğazköy İstiklal Mahallesi,,İstanbul,Arnavutköy,4179,2536
relation_9680532,Durusu Mahallesi,,İstanbul,Arnavutköy,244,311
relation_9680547,Hacımaşlı Mahallesi,,İstanbul,Arnavutköy,299,145
relation_9680567,Ömerli Mahallesi,,İstanbul,Arnavutköy,2272,1903
relation_9680568,Deliklikaya Mahallesi,,İstanbul,Arnavutköy,1984,2353
relation_9680573,Taşoluk Mahallesi,,İstanbul,Arnavutköy,3635,1560
relation_9680598,Hastane Mahallesi,,İstanbul,Arnavutköy,3329,2882
relation_9680605,Hadımköy Mahallesi,,İstanbul,Arnavutköy,10394,5638
relation_9680610,Sazlıbosna Mahallesi,,İstanbul,Arnavutköy,448,344
relation_9680620,Boyalık Mahallesi,,İstanbul,Arnavutköy,296,234
relation_9680653,Karlıbayır Mahallesi,,İstanbul,Arnavutköy,4356,1850
relation_9680656,İslambey Mahallesi,,İstanbul,Arnavutköy,9726,4720
relation_9680662,Yavuz Selim Mahallesi,,İstanbul,Arnavutköy,4808,2743
relation_9680709,Mareşal Fevzi Çakmak Mahallesi,,İstanbul,Arnavutköy,2659,1083
relation_9680710,Mehmet Akif Ersoy Mahallesi,,İstanbul,Arnavutköy,2917,1215
relation_9680712,Fatih Mahallesi,,İstanbul,Arnavutköy,1514,655
relation_9680713,Adnan Menderes Mahallesi,,İstanbul,Arnavutköy,1701,1021
relation_9680733,İmrahor Mahallesi,,İstanbul,Arnavutköy,3839,2610
relation_9680749,Baklalı Mahallesi,,İstanbul,Arnavutköy,393,256
relation_9680766,Çilingir Mahallesi,,İstanbul,Arnavutköy,525,287
relation_9680772,Haraççı Mahallesi,,İstanbul,Arnavutköy,3656,2461
relation_9680774,Dursunköy Mahallesi,,İstanbul,Arnavutköy,202,112
relation_9680778,Yeniköy Mahallesi,,İstanbul,Arnavutköy,543,538
relation_9680779,Tayakadın Mahallesi,,İstanbul,Arnavutköy,1304,685
relation_9681982,Yolçatı Mahallesi,,İstanbul,Silivri,120,157
relation_9681983,Çeltik Mahallesi,,İstanbul,Silivri,323,479
relation_9682004,Değirmenköy İsmetpaşa Mahallesi,,İstanbul,Silivri,895,1438
relation_9682023,Çanta Balaban Mahallesi,,İstanbul,Silivri,1131,1726
relation_9682058,Çayırdere Mahallesi,,İstanbul,Silivri,356,793
relation_9682224,Büyük Çavuşlu Mahallesi,,İstanbul,Silivri,899,1315
relation_9682262,Büyük Sinekli Mahallesi,,İstanbul,Silivri,110,226
relation_9682263,Küçük Sinekli Mahallesi,,İstanbul,Silivri,48,71
relation_9682312,Beyciler Mahallesi,,İstanbul,Silivri,350,744
relation_9682646,Büyük Kılıçlı Mahallesi,,İstanbul,Silivri,373,526
relation_9682647,Seymen Mahallesi,,İstanbul,Silivri,235,599
relation_9682747,Çanta Sancaktepe Mahallesi,,İstanbul,Silivri,1757,2053
relation_9682749,Kurfallı Mahallesi,,İstanbul,Silivri,180,245
relation_6648277,Atatürk Mahallesi,,İstanbul,Ümraniye,9553,7343
relation_9308675,Şerifali Mahallesi,,İstanbul,Ümraniye,2118,3967
relation_9308676,Yukarı Dudullu Mahallesi,,İstanbul,Ümraniye,8835,4413
relation_9424886,Kâzım Karabekir Mahallesi,,İstanbul,Ümraniye,7945,2835
relation_9462467,Esenşehir Mahallesi,,İstanbul,Ümraniye,5858,6213
relation_9462497,Madenler Mahallesi,,İstanbul,Ümraniye,4726,5493
relation_9462498,Esenkent Mahallesi,,İstanbul,Ümraniye,7556,5025
relation_9462526,Necip Fazıl Mahallesi,,İstanbul,Ümraniye,9451,8465
relation_9462528,Aşağı Dudullu Mahallesi,,İstanbul,Ümraniye,5229,3955
relation_9462535,Huzur Mahallesi,,İstanbul,Ümraniye,5031,2740
relation_9462548,Adem Yavuz Mahallesi,,İstanbul,Ümraniye,7254,3457
relation_9462585,Parseller Mahallesi,,İstanbul,Ümraniye,5265,4999
relation_9462597,Hekimbaşı Mahallesi,,İstanbul,Ümraniye,3508,1349
relation_9462625,Topağacı Mahallesi,,İstanbul,Ümraniye,6329,2844
relation_9462638,Kazım Karabekir Mahallesi,,İstanbul,Ümraniye,7945,2835
relation_9462650,İnkılap Mahallesi,,İstanbul,Ümraniye,11942,6043
relation_9462671,Dumlupınar Mahallesi,,İstanbul,Ümraniye,5174,2988
relation_9462686,Elmalıkent Mahallesi,,İstanbul,Ümraniye,7336,6847
relation_9462693,Tantavi Mahallesi,,İstanbul,Ümraniye,4154,3630
relation_9462770,Atatürk Mahallesi,,İstanbul,Ümraniye,9553,7343
relation_9462798,Yamanevler Mahallesi,,İstanbul,Ümraniye,5627,4415
relation_9462821,Namık Kemal Mahallesi,,İstanbul,Ümraniye,11271,8206
relation_9462835,Fatih Sultan Mehmet Mahallesi,,İstanbul,Ümraniye,1716,1253
relation_9462845,Esenevler Mahallesi,,İstanbul,Ümraniye,8893,8522
relation_9462868,İstiklal Mahallesi,,İstanbul,Ümraniye,17964,14479
relation_9462888,Atakent Mahallesi,,İstanbul,Ümraniye,5866,7969
relation_9462890,Finanskent Mahallesi,,İstanbul,Ümraniye,272,746
relation_9462897,Armağanevler Mahallesi,,İstanbul,Ümraniye,12954,13436
relation_9462905,Site Mahallesi,,İstanbul,Ümraniye,4368,10035
relation_9462915,Çamlık Mahallesi,,İstanbul,Ümraniye,7516,8353
relation_9462938,Tatlısu Mahallesi,,İstanbul,Ümraniye,4309,10867
relation_9462941,Çakmak Mahallesi,,İstanbul,Ümraniye,13955,11053
relation_9462967,Tepeüstü Mahallesi,,İstanbul,Ümraniye,5442,3483
relation_9462968,Ihlamurkuyu Mahallesi,,İstanbul,Ümraniye,5994,4180
relation_9462977,Mehmet Akif Mahallesi,,İstanbul,Ümraniye,7222,9665
relation_9462981,Altınşehir Mahallesi,,İstanbul,Ümraniye,11730,7159
relation_9462984,Cemil Meriç Mahallesi,,İstanbul,Ümraniye,8471,5699
relation_6745047,Atakent Mahallesi,,Ankara,Etimesgut,4469,7315
relation_6745048,Topçu Mahallesi,,Ankara,Etimesgut,10574,9408
relation_6745049,Oğuzlar Mahallesi,,Ankara,Etimesgut,4645,6042
relation_6745064,Ayyıldız Mahallesi,,Ankara,Etimesgut,4891,6078
relation_6745097,Ahi Mesut Mahallesi,,Ankara,Etimesgut,10819,10216
relation_6745117,Elvan Mahallesi,,Ankara,Etimesgut,9911,5706
relation_6745118,Piyade Mahallesi,,Ankara,Etimesgut,13297,7090
relation_6745141,Süvari Mahallesi,,Ankara,Etimesgut,14159,7546
relation_6745142,Kazım Karabekir Mahallesi,,Ankara,Etimesgut,7099,4231
relation_6745143,İstasyon Mahallesi,,Ankara,Etimesgut,9296,6773
relation_6745165,Alsancak Mahallesi,,Ankara,Etimesgut,10774,6416
relation_6745185,Bağlıca Mahallesi,,Ankara,Etimesgut,3881,10138
relation_6747513,Şeker Mahallesi,,Ankara,Etimesgut,2655,4083
relation_6747514,Şehit Osman Avcı Mahallesi,,Ankara,Etimesgut,4450,12678
relation_6747515,Altay Mahallesi,,Ankara,Etimesgut,2745,7008
relation_6747547,Göksu Mahallesi,,Ankara,Etimesgut,6706,15387
relation_6747548,Şeyh Şamil Mahallesi,,Ankara,Etimesgut,3705,9478
relation_6747568,Tunahan Mahallesi,,Ankara,Etimesgut,3722,12444
relation_6747569,Güzelkent Mahallesi,,Ankara,Etimesgut,3206,7812
relation_6747593,Eryaman Mahallesi,,Ankara,Etimesgut,6015,14992
relation_6747594,Yavuz Selim Mahallesi,,Ankara,Etimesgut,2377,5259
relation_6747595,Yeşilova Mahallesi,,Ankara,Etimesgut,3349,3535
relation_6747635,Etiler Mahallesi,,Ankara,Etimesgut,2937,3082
relation_6747684,Erler Mahallesi,,Ankara,Etimesgut,1230,3296
relation_6747744,30 Ağustos Mahallesi,,Ankara,Etimesgut,9781,5183
relation_6748082,Bahçekapı Mahallesi,,Ankara,Etimesgut,763,1232
relation_6789375,Fatih Sultan Mahallesi,,Ankara,Etimesgut,572,2016
relation_12946871,Yeni Bağlıca Mahallesi,,Ankara,Etimesgut,4360,11638
relation_12946872,Devlet Mahallesi,,Ankara,Etimesgut,3780,6971
relation_15054434,Yapracık Mahallesi,,Ankara,Etimesgut,1517,3461
relation_15062620,Orhun Mahallesi,,Ankara,Etimesgut,75,248
relation_15062621,Yukarıyurtçu Mahallesi,,Ankara,Etimesgut,334,837
relation_15062622,Aşağıyurtçu Mahallesi,,Ankara,Etimesgut,243,353
relation_15062623,Atayurt Mahallesi,,Ankara,Etimesgut,4520,6843
relation_15062688,Turkuaz Mahallesi,,Ankara,Etimesgut,2167,5074
relation_15063735,Balıkuyumcu Mahallesi,,Ankara,Etimesgut,302,100
relation_15063736,Şehitali Mahallesi,,Ankara,Etimesgut,235,278
relation_15063737,Fevziye Mahallesi,,Ankara,Etimesgut,208,95
relation_6753443,Erzurum Mahallesi,,Ankara,Çankaya,440,1091
relation_6753459,Cebeci Mahallesi,,Ankara,Çankaya,763,2445
relation_6770649,Ertuğrulgazi Mahallesi,,Ankara,Çankaya,1221,3127
relation_6770650,Fakülteler Mahallesi,,Ankara,Çankaya,707,2698
relation_6770656,Çamlıtepe Mahallesi,,Ankara,Çankaya,1020,3174
relation_6770696,İleri Mahallesi,,Ankara,Çankaya,889,1808
relation_6770914,Ön Cebeci Mahallesi,,Ankara,Çankaya,647,2562
relation_6770915,İncesu Mahallesi,,Ankara,Çankaya,560,1583
relation_6770961,Topraklık Mahallesi,,Ankara,Çankaya,296,598
relation_6770962,Dilekler Mahallesi,,Ankara,Çankaya,61,87
relation_6770976,Fidanlık Mahallesi,,Ankara,Çankaya,123,671
relation_6770977,Sağlık Mahallesi,,Ankara,Çankaya,102,254
relation_6771251,Zafertepe Mahallesi,,Ankara,Çankaya,601,907
relation_6771252,Göktürk Mahallesi,,Ankara,Çankaya,901,1817
relation_6771326,Mimar Sinan Mahallesi,,Ankara,Çankaya,859,1419
relation_6771327,Metin Oktay Mahallesi,,Ankara,Çankaya,1113,2400
relation_6771385,Aşıkpaşa Mahallesi,,Ankara,Çankaya,2144,3608
relation_6771397,Bayraktar Mahallesi,,Ankara,Çankaya,699,2356
relation_6771418,Büyükesat Mahallesi,,Ankara,Çankaya,769,4788
relation_6771450,Kazım Özalp Mahallesi,,Ankara,Çankaya,463,2673
relation_6774560,Umut Mahallesi,,Ankara,Çankaya,1485,3645
relation_6774561,Murat Mahallesi,,Ankara,Çankaya,647,1647
relation_6774604,Küçükesat Mahallesi,,Ankara,Çankaya,271,1656
relation_6774605,Doğuş Mahallesi,,Ankara,Çankaya,324,1612
relation_6774715,Esatoğlu Mahallesi,,Ankara,Çankaya,313,2200
relation_6774716,Muhsin Ertuğrul Mahallesi,,Ankara,Çankaya,389,1821
relation_6774717,Kavaklıdere Mahallesi,,Ankara,Çankaya,558,3575
relation_6774795,Tınaztepe Mahallesi,,Ankara,Çankaya,529,3350
relation_6774796,Seyranbağları Mahallesi,,Ankara,Çankaya,1111,3644
relation_6774812,Barbaros Mahallesi,,Ankara,Çankaya,384,3581
relation_6774813,Gaziosmanpaşa Mahallesi,,Ankara,Çankaya,275,2264
relation_6774849,Birlik Mahallesi,,Ankara,Çankaya,4354,16777
relation_6774990,Kırkkonaklar Mahallesi,,Ankara,Çankaya,3332,9430
relation_6774991,Bağcılar Mahallesi,,Ankara,Çankaya,425,1677
relation_6774999,Bademlidere Mahallesi,,Ankara,Çankaya,421,1048
relation_6776399,Boztepe Mahallesi,,Ankara,Çankaya,404,263
relation_6776400,Güvenevler Mahallesi,,Ankara,Çankaya,677,5972
relation_6776427,Aziziye Mahallesi,,Ankara,Çankaya,1042,6790
relation_6776519,Güzeltepe Mahallesi,,Ankara,Çankaya,536,3746
relation_6776520,Yıldızevler Mahallesi,,Ankara,Çankaya,1473,7234
relation_6776562,Hilal Mahallesi,,Ankara,Çankaya,1014,3427
relation_6776563,İlkbahar Mahallesi,,Ankara,Çankaya,2000,8251
relation_6776797,Sancak Mahallesi,,Ankara,Çankaya,1762,5714
relation_6776826,Çankaya Mahallesi,,Ankara,Çankaya,871,3851
relation_6776870,Orta İmrahor Mahallesi,,Ankara,Çankaya,139,70
relation_6776871,Remzi Oğuz Arık Mahallesi,,Ankara,Çankaya,435,3194
relation_6776895,Ayrancı Mahallesi,,Ankara,Çankaya,1701,10567
relation_6776913,Kültür Mahallesi,,Ankara,Çankaya,401,2049
relation_6777018,Kocatepe Mahallesi,,Ankara,Çankaya,103,362
relation_6777019,Meşrutiyet Mahallesi,,Ankara,Çankaya,84,230
relation_6777209,Cumhuriyet Mahallesi,,Ankara,Çankaya,18,58
relation_6777210,Kızılay Mahallesi,,Ankara,Çankaya,179,482
relation_6777211,Korkutreis Mahallesi,,Ankara,Çankaya,197,410
relation_6777212,Eti Mahallesi,,Ankara,Çankaya,152,436
relation_6777213,Maltepe Mahallesi,,Ankara,Çankaya,1080,5044
relation_6779435,Yücetepe Mahallesi,,Ankara,Çankaya,585,2840
relation_6779557,Anıttepe Mahallesi,,Ankara,Çankaya,546,2651
relation_6779579,Mebusevleri Mahallesi,,Ankara,Çankaya,421,2419
relation_6779580,Bahçelievler Mahallesi,,Ankara,Çankaya,1012,6676
relation_6779619,Yukarı Bahçelievler Mahallesi,,Ankara,Çankaya,1563,9170
relation_6779678,Emek Mahallesi,,Ankara,Çankaya,2775,13089
relation_6779679,Balgat Mahallesi,,Ankara,Çankaya,763,1427
relation_6779680,Nasuh Akar Mahallesi,,Ankara,Çankaya,818,1814
relation_6779698,Devlet Mahallesi,,Ankara,Çankaya,211,696
relation_6783096,Oğuzlar Mahallesi,,Ankara,Çankaya,1744,3084
relation_6783097,Ehlibeyt Mahallesi,,Ankara,Çankaya,499,1702
relation_6783098,Yukarı Öveçler Mahallesi,,Ankara,Çankaya,652,2079
relation_6783132,Cevizlidere Mahallesi,,Ankara,Çankaya,3149,5821
relation_6783133,Huzur Mahallesi,,Ankara,Çankaya,3672,8316
relation_6783217,Gökkuşağı Mahallesi,,Ankara,Çankaya,2181,3558
relation_6783218,Akpınar Mahallesi,,Ankara,Çankaya,2571,6077
relation_6783285,Karapınar Mahallesi,,Ankara,Çankaya,1846,4606
relation_6786489,Ata Mahallesi,,Ankara,Çankaya,2164,6040
relation_6786490,Şehit Cengiz Karaca Mahallesi,,Ankara,Çankaya,1659,3823
relation_6786491,Aydınlar Mahallesi,,Ankara,Çankaya,1178,2942
relation_6786507,Şehit Cevdet Özdemir Mahallesi,,Ankara,Çankaya,1777,4246
relation_6786508,Öveçler Mahallesi,,Ankara,Çankaya,1940,4295
relation_6786509,Sokullu Mehmet Paşa Mahallesi,,Ankara,Çankaya,1789,4174
relation_6786510,Harbiye Mahallesi,,Ankara,Çankaya,3394,10527
relation_6786604,Aşağı Öveçler Mahallesi,,Ankara,Çankaya,1654,4064
relation_6786647,İlkadım Mahallesi,,Ankara,Çankaya,2302,6981
relation_6786697,Naci Çakır Mahallesi,,Ankara,Çankaya,1668,4724
relation_6786698,Osman Temiz Mahallesi,,Ankara,Çankaya,1458,5357
relation_6786699,Malazgirt Mahallesi,,Ankara,Çankaya,1470,2973
relation_6786722,Keklik Pınarı Mahallesi,,Ankara,Çankaya,2923,7142
relation_6786723,Mürsel Uluç Mahallesi,,Ankara,Çankaya,3549,9333
relation_6787175,Metin Akkuş Mahallesi,,Ankara,Çankaya,426,1664
relation_6787176,İlker Mahallesi,,Ankara,Çankaya,432,1747
relation_6787222,Kızılırmak Mahallesi,,Ankara,Çankaya,1225,3084
relation_6787293,Çukurambar Mahallesi,,Ankara,Çankaya,2500,6570
relation_6787479,Söğütözü Mahallesi,,Ankara,Çankaya,725,1799
relation_6789062,İşçi Blokları Mahallesi,,Ankara,Çankaya,2418,10730
relation_6789063,Çiğdem Mahallesi,,Ankara,Çankaya,1468,8091
relation_6789069,Üniversiteler Mahallesi,,Ankara,Çankaya,928,8956
relation_6789073,Mustafa Kemal Mahallesi,,Ankara,Çankaya,1103,3931
relation_6789092,Mutlukent Mahallesi,,Ankara,Çankaya,2006,11889
relation_6789093,Ümit Mahallesi,,Ankara,Çankaya,1451,9087
relation_6789110,Çayyolu Mahallesi,,Ankara,Çankaya,765,4172
relation_6789120,Koru Mahallesi,,Ankara,Çankaya,1149,9515
relation_6789121,Konutkent Mahallesi,,Ankara,Çankaya,828,6125
relation_6789274,Yaşamkent Mahallesi,,Ankara,Çankaya,2341,14181
relation_6789284,Alacaatlı Mahallesi,,Ankara,Çankaya,5126,24384
relation_6789345,Dodurga Mahallesi,,Ankara,Çankaya,1595,6788
relation_6789346,Prof. Dr. Ahmet Taner Kışlalı Mahallesi,,Ankara,Çankaya,1765,12735
relation_6789376,Beytepe Mahallesi,,Ankara,Çankaya,2623,8306
relation_6792629,Ahlatlıbel Mahallesi,,Ankara,Çankaya,2797,3937
relation_8732916,Dumlupınar Mahallesi,,Ankara,Çankaya,1383,5192
relation_13764530,Aşağı İmrahor Mahallesi,,Ankara,Çankaya,70,55
relation_16326514,Yeşilkent Mahallesi,,Ankara,Çankaya,310,110
relation_17057548,Tohumlar Mahallesi,,Ankara,Çankaya,137,26
relation_17057549,Karataş Mahallesi,,Ankara,Çankaya,289,198
relation_17564652,Kömürcü Mahallesi,,Ankara,Çankaya,72,16
relation_17564653,Yakupabdal Mahallesi,,Ankara,Çankaya,1783,743
relation_17565392,Yayla Mahallesi,,Ankara,Çankaya,155,19
relation_17565393,Çavuşlu Mahallesi,,Ankara,Çankaya,145,52
relation_17565394,Karahasanlı Mahallesi,,Ankara,Çankaya,130,66
relation_17565395,Akarlar Mahallesi,,Ankara,Çankaya,50,10
relation_17565396,Evciler Mahallesi,,Ankara,Çankaya,97,22
relation_3914752,Aşağıemirler Mahallesi,,Ankara,Çubuk,5,127
relation_5419868,Cumhuriyet Mahallesi,,Ankara,Çubuk,8573,3264
relation_5621167,Yıldırım Beyazıt Mahallesi,,Ankara,Çubuk,9528,2652
relation_8451033,Muhsin Yazıcıoğlu Mahallesi,,Ankara,Çubuk,656,225
relation_10104958,Ovacık Mahallesi,,Ankara,Çubuk,2,110
relation_10115265,Eğriekin Mahallesi,,Ankara,Çubuk,58,6
relation_10217709,Güldarpı Mahallesi,,Ankara,Çubuk,391,81
relation_11354387,Kuruçay Mahallesi,,Ankara,Çubuk,191,7
relation_11356128,Kışlacık Mahallesi,,Ankara,Çubuk,135,12
relation_13156854,Fatih Mahallesi,,Ankara,Çubuk,295,96
relation_13200843,Yazır Mahallesi,,Ankara,Çubuk,198,13
relation_14510600,Taşpınar Mahallesi,,Ankara,Çubuk,174,89
relation_14510601,Sünlü Mahallesi,,Ankara,Çubuk,281,78
relation_14581699,Ağılcık Mahallesi,,Ankara,Çubuk,271,28
relation_14585335,Atatürk Mahallesi,,Ankara,Çubuk,5031,942
relation_14585497,Barbaros Mahallesi,,Ankara,Çubuk,3898,785
relation_16355834,Yiğitli Mahallesi,,Ankara,Çubuk,59,8
relation_16355835,Kavaklı Mahallesi,,Ankara,Çubuk,54,2
relation_16365796,Durhasan mahallesi,,Ankara,Çubuk,103,4
relation_16366655,Yaylak mahallesi,,Ankara,Çubuk,29,5
relation_16376856,Yıldırımevci mahallesi,,Ankara,Çubuk,40,8
relation_16537826,İkipınar Mahallesi,,Ankara,Çubuk,142,7
relation_16538741,Melikşah Mahallesi,,Ankara,Çubuk,318,64
relation_16538742,Kızılca Mahallesi,,Ankara,Çubuk,291,26
relation_16686516,Dumlupınar Mahallesi,,Ankara,Çubuk,843,168
relation_16686570,Yenice Mahallesi,,Ankara,Çubuk,538,123
relation_16811141,Uluağaç Mahallesi,,Ankara,Çubuk,49,5
relation_16826728,Ömercik Mahallesi,,Ankara,Çubuk,24,49
relation_16826863,Akkuzulu Mahallesi,,Ankara,Çubuk,1504,240
relation_16827018,Kargın Mahallesi,,Ankara,Çubuk,4,155
relation_16827495,Kapaklı Mahallesi,,Ankara,Çubuk,84,16
relation_16827496,Mutlu Mahallesi,,Ankara,Çubuk,55,25
relation_16827497,Kızılöz Mahallesi,,Ankara,Çubuk,36,6
relation_17147248,Karaçam Mahallesi,,Ankara,Çubuk,26,4
relation_17147353,Yeşilkent Mahallesi,,Ankara,Çubuk,68,2
relation_17147431,Çatokçular Mahallesi,,Ankara,Çubuk,89,6
relation_17149096,Nusratlar Mahallesi,,Ankara,Çubuk,53,8
relation_17154548,Kızılören Mahallesi,,Ankara,Çubuk,46,1
relation_17155019,Hacılar Mahallesi,,Ankara,Çubuk,60,14
relation_17160555,Yukarı Çavundur Mahallesi,,Ankara,Çubuk,377,27
relation_17164822,Kösrelik Mahallesi,,Ankara,Çubuk,6,137
relation_17164904,Sarısu Mahallesi,,Ankara,Çubuk,9,121
relation_17164949,Meşeli Mahallesi,,Ankara,Çubuk,4,124
relation_17164950,Dalyasan Mahallesi,,Ankara,Çubuk,4,44
relation_17165141,Demirci Mahallesi,,Ankara,Çubuk,5,109
relation_17174777,Camili Mahallesi,,Ankara,Çubuk,131,4
relation_17174908,Kuyumcu Mahallesi,,Ankara,Çubuk,4,54
relation_17191633,Küçükali Mahallesi,,Ankara,Çubuk,48,3
relation_17192009,Eskiçöte Mahallesi,,Ankara,Çubuk,57,18
relation_17203655,Akbayır Mahallesi,,Ankara,Çubuk,63,5
relation_17208083,Karadana Mahallesi,,Ankara,Çubuk,99,5
relation_17214445,Dedeler Mahallesi,,Ankara,Çubuk,43,8
relation_17215006,Susuz Mahallesi,,Ankara,Çubuk,26,120
relation_17225769,Okçular Mahallesi,,Ankara,Çubuk,40,8
relation_17225865,Mahmutoğlan Mahallesi,,Ankara,Çubuk,3,113
relation_17225883,Çitköy Mahallesi,,Ankara,Çubuk,7,57
relation_17225939,Saraycık Mahallesi,,Ankara,Çubuk,32,8
relation_17226043,Sarıkoz Mahallesi,,Ankara,Çubuk,6,34
